item,itemLabel,positionLabel,height,mass,genderLabel,followers
http://www.wikidata.org/entity/Q31189469,Çınar Tarhan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q30195347,Ahmet Eyüp Türkaslan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q38178609,İbrahim İçuz,,,,erkek,
http://www.wikidata.org/entity/Q30005417,Hasan Ali Adıgüzel,orta saha,,,erkek,
http://www.wikidata.org/entity/Q38258453,Burak Asan,,,,erkek,
http://www.wikidata.org/entity/Q28793958,Gürcan Gözüm,orta saha,,,erkek,
http://www.wikidata.org/entity/Q29241832,Şebnem Taşkan,orta saha,,,kadın,
http://www.wikidata.org/entity/Q45142361,Mustafa Altıntaş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q38258463,Melih Okutan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q30113054,Ali Mert Aydın,,,,erkek,
http://www.wikidata.org/entity/Q31190004,Mehmet Şansal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q30154787,Hasan Bilal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q28874614,Sedat Debreli,Forvet,,,erkek,
http://www.wikidata.org/entity/Q28738612,Seda Nur İncik,orta saha,,,kadın,
http://www.wikidata.org/entity/Q38085271,Adil Demirbağ,,,,erkek,
http://www.wikidata.org/entity/Q37759801,Muhammed Enes Durmuş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q29146828,Mutlucan Zavotçu,,,,erkek,
http://www.wikidata.org/entity/Q38218342,Şaban Tükenmez,,,,erkek,
http://www.wikidata.org/entity/Q38123449,Asil Kaan Eryılmaz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q29047921,Merih Demiral,savunma,190,86,erkek,281241
http://www.wikidata.org/entity/Q42948822,Nedim Demirbilek,,,,erkek,
http://www.wikidata.org/entity/Q38123457,Rahmi Anıl Başaran,Forvet,,,erkek,
http://www.wikidata.org/entity/Q29219006,Fatma Işık,savunma,,,kadın,
http://www.wikidata.org/entity/Q42739042,Rıza Tuyuran,Forvet,,,erkek,
http://www.wikidata.org/entity/Q41331516,Hüseyin Altıntaş,kaleci,,,erkek,
http://www.wikidata.org/entity/Q53387877,Hüseyin Türkmen,savunma,,,erkek,
http://www.wikidata.org/entity/Q56174071,Şahin Şafakoğlu,savunma,,,,
http://www.wikidata.org/entity/Q56173800,Şükrü Tetik,Forvet,,,erkek,
http://www.wikidata.org/entity/Q56173945,Erhan Kiremitçi,Forvet,,,erkek,
http://www.wikidata.org/entity/Q56224087,Birkan Öksüz,fullback,,,erkek,
http://www.wikidata.org/entity/Q56635681,Yalçın Kayan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56641602,Alihan Kubalas,orta saha,,,erkek,
http://www.wikidata.org/entity/Q52004913,İlker Karakaş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q57582651,Diyar Küçük,,,,erkek,
http://www.wikidata.org/entity/Q50628268,Zeki Çelik,fullback,,,erkek,
http://www.wikidata.org/entity/Q59638951,Cengiz Yazıcıoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59519578,Ahmet Akkuş,,,,erkek,
http://www.wikidata.org/entity/Q50793229,Kerem Atakan Kesgin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59163021,Osman Şahin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59423257,Mislina Gözükara,Forvet,,,kadın,
http://www.wikidata.org/entity/Q53252754,Halil Dervişoğlu,Forvet,1.83,,erkek,
http://www.wikidata.org/entity/Q56126596,Cansel Gözüaçık,kaleci,,,kadın,
http://www.wikidata.org/entity/Q56175133,Furkan Yıldırım,orta saha,,,,
http://www.wikidata.org/entity/Q53870853,Ali Eren İyican,savunma,,,erkek,
http://www.wikidata.org/entity/Q59641577,Ahmed Kutucu,Forvet,181,76,erkek,
http://www.wikidata.org/entity/Q59782911,Halil İbrahim Akçay,,,,erkek,
http://www.wikidata.org/entity/Q56126499,Safa Merve Nalçacı,savunma,,,kadın,
http://www.wikidata.org/entity/Q59912019,Ahmet Keloğlu,,,,erkek,
http://www.wikidata.org/entity/Q48644432,Çetiner Erdoğan,kanat,,,erkek,
http://www.wikidata.org/entity/Q52263917,Gamze Nur Yaman,kaleci,,,kadın,
http://www.wikidata.org/entity/Q56173804,Birol Demirhan,savunma,,,,
http://www.wikidata.org/entity/Q56175103,Berat Boz,savunma,,,,
http://www.wikidata.org/entity/Q52478960,Gül Eroğlu,orta saha,,,kadın,
http://www.wikidata.org/entity/Q56175063,Bertuğ Bayar,Forvet,,,erkek,
http://www.wikidata.org/entity/Q47499835,Ferdi Tatlı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56175118,Enes İslam İlkin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56254269,Hakan Demir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q52390862,Demet Bozkurt,savunma,,,kadın,
http://www.wikidata.org/entity/Q53343599,Serenay Öziri,savunma,,,kadın,
http://www.wikidata.org/entity/Q53870854,Adem Doğan,savunma,,,erkek,
http://www.wikidata.org/entity/Q57832555,Orhan Üstündağ,,,,erkek,
http://www.wikidata.org/entity/Q56043430,Yunus Akgün,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56043432,Onurcan Güler,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59392050,Gürcan Aday,,,,erkek,
http://www.wikidata.org/entity/Q51830949,Şevval Alpavut,savunma,,,kadın,
http://www.wikidata.org/entity/Q57400814,Muhayer Oktay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q50692047,Ahmet Karadayı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q52435341,Bilge Su Koyun,orta saha,,,kadın,
http://www.wikidata.org/entity/Q57242207,Ramazan Keskin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56174989,İlyas Kubilay Yavuz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56175146,Celil Yüksel,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56174103,Orhan Erdoğan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q57400965,Abdurrahim Dursun,fullback,,,erkek,
http://www.wikidata.org/entity/Q48644430,Feridun Köse,Forvet,,,erkek,
http://www.wikidata.org/entity/Q48569991,Mustafa Eskihellaç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q51885983,Aycan Yanaç,Forvet,,,kadın,
http://www.wikidata.org/entity/Q56788302,Orkun Kökcü,orta saha,175,,erkek,
http://www.wikidata.org/entity/Q56163005,Fazıl Göknar,savunma,,,erkek,
http://www.wikidata.org/entity/Q56809128,Ethem Erboğa,Forvet,,,erkek,
http://www.wikidata.org/entity/Q51879318,Dilara Özlem Sucuoğlu,orta saha,,,kadın,
http://www.wikidata.org/entity/Q60024784,Mazlum Fırtına,,,,erkek,
http://www.wikidata.org/entity/Q59549648,Doğan Sel,,,,erkek,
http://www.wikidata.org/entity/Q53870847,Burak Kapacak,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q59639013,Tarık Küpoğlu,,,,erkek,
http://www.wikidata.org/entity/Q57339409,Ahmet Tuna Kozan,,178,73,erkek,
http://www.wikidata.org/entity/Q55081295,Berkant Güner,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56173841,Ahmet Güral Karayılmaz,,,,erkek,
http://www.wikidata.org/entity/Q56175033,Erkan Çam,savunma,,,,
http://www.wikidata.org/entity/Q58009572,Onur Ural,fullback,,,erkek,
http://www.wikidata.org/entity/Q60050401,Alpay Çelebi,savunma,,,erkek,
http://www.wikidata.org/entity/Q53870662,Güzide Alçu,orta saha,,,kadın,
http://www.wikidata.org/entity/Q56175090,Halil Yeral,kaleci,,,erkek,
http://www.wikidata.org/entity/Q53250303,Mustafa Er,orta saha,,,erkek,
http://www.wikidata.org/entity/Q56175159,Oğuz Gürbulak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59099736,Muammer Atalay,,,,erkek,
http://www.wikidata.org/entity/Q60022816,Engin Tuncer,,,,erkek,
http://www.wikidata.org/entity/Q59656000,Hakan Çıtak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59348705,Turan Doğangün,,,,erkek,
http://www.wikidata.org/entity/Q56163101,Kemal İşlemek,orta saha,,,erkek,
http://www.wikidata.org/entity/Q53870846,Muhammed Emin Sarıkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q53280628,Ozan Kabak,stoper,186,80,erkek,
http://www.wikidata.org/entity/Q57402118,Atakan Çankaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q50398601,Kahraman Demirtas,savunma,184,,erkek,
http://www.wikidata.org/entity/Q58641042,Özlem Gezer,kaleci,,,kadın,
http://www.wikidata.org/entity/Q59615379,Mete Basmacı,,,,erkek,
http://www.wikidata.org/entity/Q59638994,Olcay Başarır,,,,erkek,
http://www.wikidata.org/entity/Q60050317,Ender Aygören,orta saha,,,erkek,
http://www.wikidata.org/entity/Q53394040,Mert Müldür,savunma,1.88,,erkek,
http://www.wikidata.org/entity/Q59105411,Alperen Bektas,,,,erkek,
http://www.wikidata.org/entity/Q54614009,Mücahit Can Akçay,Forvet,,,erkek,
http://www.wikidata.org/entity/Q55363771,Suat Kaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q57415806,Altay Bayındır,kaleci,,,erkek,
http://www.wikidata.org/entity/Q53870832,Çağatay Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q51885238,Pakize Gözde Dökel,orta saha,,,kadın,
http://www.wikidata.org/entity/Q60050385,Oğuzhan Orhan,,,,erkek,
http://www.wikidata.org/entity/Q59654478,Fatma Ataş,orta saha,,,kadın,
http://www.wikidata.org/entity/Q59567247,Yeliz Açar,Forvet,,,kadın,
http://www.wikidata.org/entity/Q53553598,Sevgi Salmanlı,Forvet,,,kadın,
http://www.wikidata.org/entity/Q56173928,Kurthan Yılmaz,orta saha,,,,
http://www.wikidata.org/entity/Q60050402,Ersin Destanoğlu,kaleci,1.95,,erkek,55232
http://www.wikidata.org/entity/Q52084430,Ersin Zehir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q51881842,Rahmetullah Berişbek,orta saha,,,erkek,
http://www.wikidata.org/entity/Q48013832,Selin Dişli,savunma,,,kadın,
http://www.wikidata.org/entity/Q59656473,Erdem Seçgin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q59849409,Uğurcan Yazğılı,savunma,,,erkek,
http://www.wikidata.org/entity/Q77767308,Fethi Özer,,,,erkek,
http://www.wikidata.org/entity/Q76658753,Batuhan Yılmaz,,,,erkek,
http://www.wikidata.org/entity/Q69507405,Sedat Dursun,,,,erkek,
http://www.wikidata.org/entity/Q69508898,Sadi̇ Karaduman,,,,erkek,
http://www.wikidata.org/entity/Q69509966,Muhsi̇n Yıldırım,,,,erkek,
http://www.wikidata.org/entity/Q72634007,Yiğit Kotan,,,,erkek,
http://www.wikidata.org/entity/Q69507711,Celal Emi̇r Dede,,,,erkek,
http://www.wikidata.org/entity/Q69509163,Serhat Tunç,,,,erkek,
http://www.wikidata.org/entity/Q69511849,Kaan Demi̇r,,,,erkek,
http://www.wikidata.org/entity/Q69512130,Cemali̇ Sertel,,,,erkek,
http://www.wikidata.org/entity/Q69512582,Burak Aydın,,,,erkek,
http://www.wikidata.org/entity/Q69507975,Görkem Fi̇dan,,,,erkek,
http://www.wikidata.org/entity/Q69511567,Mevlüt Çeli̇k,,,,erkek,
http://www.wikidata.org/entity/Q69511971,Talha Erdoğan,,,,erkek,
http://www.wikidata.org/entity/Q71592869,Ebrar Yi̇ği̇t Aydın,,,,erkek,
http://www.wikidata.org/entity/Q73755962,Erdoğan Kaya,,,,erkek,
http://www.wikidata.org/entity/Q76570144,Erencan Yardımcı,santrfor,,,erkek,
http://www.wikidata.org/entity/Q79078998,Görkem Can Güner,,,,erkek,
http://www.wikidata.org/entity/Q74012160,Taha Tunc,,,,erkek,
http://www.wikidata.org/entity/Q74515800,Onur Taha Takır,,,,erkek,
http://www.wikidata.org/entity/Q73273424,Asen Albayrak,,,,kadın,
http://www.wikidata.org/entity/Q69511397,Ekrem Kılıçarslan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q69510295,Mi̇ray Bağış,,,,erkek,
http://www.wikidata.org/entity/Q69511028,Alaaddi̇n Okumuş,,,,erkek,
http://www.wikidata.org/entity/Q79572359,Soner Gönül,,,,erkek,
http://www.wikidata.org/entity/Q76658870,Aykut Emre Yakut,orta saha,,,erkek,
http://www.wikidata.org/entity/Q70206526,Aytürk Kıyıcı,,,,kadın,
http://www.wikidata.org/entity/Q70649899,Çağrı Can Tanrıbilir,,,,erkek,
http://www.wikidata.org/entity/Q77204311,Emin Bayram,,,,erkek,
http://www.wikidata.org/entity/Q69508107,İbrahi̇m Burak Doğan,,,,erkek,
http://www.wikidata.org/entity/Q69511215,Muhammed Gönülaçar,,,,erkek,
http://www.wikidata.org/entity/Q77287109,Dersim Sahan Kaynak,,,,erkek,
http://www.wikidata.org/entity/Q71592632,Alperen Aydın,,,,erkek,
http://www.wikidata.org/entity/Q79572474,Mustafa Saltuk Ceviz,,,,erkek,
http://www.wikidata.org/entity/Q78145890,Mahir Sahin,,,,erkek,
http://www.wikidata.org/entity/Q69680339,Rayyan Baniya,savunma,1.92,,erkek,
http://www.wikidata.org/entity/Q69508786,Akın Alkan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q76376940,Cafer Tosun,orta saha,,,erkek,
http://www.wikidata.org/entity/Q69507852,Emi̇rhan Çakır,,,,erkek,
http://www.wikidata.org/entity/Q74515672,Alperen Kocabaş,,,,erkek,
http://www.wikidata.org/entity/Q71592709,Ercan Coşkun,,,,erkek,
http://www.wikidata.org/entity/Q69951144,Asım Aksungur,,,,erkek,
http://www.wikidata.org/entity/Q77767158,Muharrem Öner,,,,erkek,
http://www.wikidata.org/entity/Q69510844,Ali̇ Aytemur,,,,erkek,
http://www.wikidata.org/entity/Q69511679,İbrahi̇m Hali̇l Öner,,,,erkek,
http://www.wikidata.org/entity/Q69512280,Meti̇n Uçar,,,,erkek,
http://www.wikidata.org/entity/Q69512938,Samet Akaydın,,,,erkek,
http://www.wikidata.org/entity/Q75217390,Altun Sancar,orta saha,,,kadın,
http://www.wikidata.org/entity/Q79079045,İbrahim Aksu,,,,erkek,
http://www.wikidata.org/entity/Q71593008,Furkan Balaban,,,,erkek,
http://www.wikidata.org/entity/Q71043838,Furkan Özyurt,,,,erkek,
http://www.wikidata.org/entity/Q73863208,Serkan Asan,fullback,,,erkek,
http://www.wikidata.org/entity/Q77251875,Muzaffer Kocaer,,,,erkek,
http://www.wikidata.org/entity/Q69507593,Ozan İsmai̇l Koç,,,,erkek,
http://www.wikidata.org/entity/Q69509023,Egehan Gök,,,,erkek,
http://www.wikidata.org/entity/Q69509721,Onur Ergün,,,,erkek,
http://www.wikidata.org/entity/Q60557391,Taner Alpak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q60063848,Mustafa Kapı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q60195192,Fehmi Koç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q62015809,Muhammet Yeşil,,,,erkek,
http://www.wikidata.org/entity/Q62018110,Kubilay Akyüz,,,,erkek,
http://www.wikidata.org/entity/Q62018760,Berkan Burak Turan,,,,erkek,
http://www.wikidata.org/entity/Q62018763,Buğracan Kırmızıtaş,,,,erkek,
http://www.wikidata.org/entity/Q62704376,Q62704376,,,,erkek,
http://www.wikidata.org/entity/Q60684083,Benan Öney,,,,erkek,
http://www.wikidata.org/entity/Q61570070,Erdoğan Gökçen,,,,erkek,
http://www.wikidata.org/entity/Q62712936,Ceylan Arikan,,,,erkek,
http://www.wikidata.org/entity/Q60658158,Mustafa Dil,,,,erkek,
http://www.wikidata.org/entity/Q60732118,Feridun Öztürk,,,,erkek,
http://www.wikidata.org/entity/Q61750952,Sabahattin İspirli,,,,erkek,
http://www.wikidata.org/entity/Q60905739,Hidayet Öztekin,,,,erkek,
http://www.wikidata.org/entity/Q60886193,Rauf Kılıç,,,,erkek,
http://www.wikidata.org/entity/Q60182084,Metehan Altunbaş,,,,erkek,
http://www.wikidata.org/entity/Q60194220,Arif Kuşdoğan,,,,erkek,
http://www.wikidata.org/entity/Q61053082,Eyüp Taş,,,,erkek,
http://www.wikidata.org/entity/Q61787282,Aydoğan Tunay,kaleci,,,erkek,
http://www.wikidata.org/entity/Q62018754,Kadirhan Atagün,,,,erkek,
http://www.wikidata.org/entity/Q61723040,Ümit Özkalp,,,,erkek,
http://www.wikidata.org/entity/Q61727527,Ünal Atay,,,,erkek,
http://www.wikidata.org/entity/Q61791559,Vefa Yamanoğlu,,,,erkek,
http://www.wikidata.org/entity/Q61805641,Candemir Yılmam,,,,erkek,
http://www.wikidata.org/entity/Q61723530,Bülent Şahinkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q60642568,Oğuz Aydoğdu,,,,erkek,
http://www.wikidata.org/entity/Q60390462,Hasan Yıldırım (1960 doğumlu futbolcu),,,,erkek,
http://www.wikidata.org/entity/Q61607637,Reşit Güner,,,,erkek,
http://www.wikidata.org/entity/Q61725010,Metin Uzun,,,,erkek,
http://www.wikidata.org/entity/Q61743164,Tolga Eriş,,,,erkek,
http://www.wikidata.org/entity/Q61746423,Servet Gökçen,,,,erkek,
http://www.wikidata.org/entity/Q61073530,Garbis Baklaoğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q61468127,Yılmaz Pamuk,kaleci,,,erkek,
http://www.wikidata.org/entity/Q62018780,Hamit Aydın,,,,erkek,
http://www.wikidata.org/entity/Q62018755,Yunus Emre Gedik,,,,erkek,
http://www.wikidata.org/entity/Q61992485,Mansur Çalar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q61076906,Berat Özdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q60675759,Murat Kandil,,,,erkek,
http://www.wikidata.org/entity/Q60178340,Savaş Yarbay,,,,erkek,
http://www.wikidata.org/entity/Q61073523,Ruhi Karaduman,savunma,,,erkek,
http://www.wikidata.org/entity/Q60322543,Metin Çekiçler,,,,erkek,
http://www.wikidata.org/entity/Q60050618,Eren Bilen,kaleci,,,erkek,
http://www.wikidata.org/entity/Q61054436,Faruk Aktaş,,,,erkek,
http://www.wikidata.org/entity/Q60533759,İbrahim Sokullu,,,,erkek,
http://www.wikidata.org/entity/Q61755084,Berkay Sefa Kara,kanat,,,erkek,
http://www.wikidata.org/entity/Q60050587,Ömer Faruk Beyaz,orta saha,1.71,,erkek,56705
http://www.wikidata.org/entity/Q60050627,Çağtay Kurukalıp,,,,erkek,
http://www.wikidata.org/entity/Q62008200,Duhan Aksu,,,,erkek,
http://www.wikidata.org/entity/Q61671698,Arda Akbulut,kaleci,,,erkek,
http://www.wikidata.org/entity/Q60214807,Erkan Ültanır,,,,erkek,
http://www.wikidata.org/entity/Q61076737,Nihan Üçerler,orta saha,,,kadın,
http://www.wikidata.org/entity/Q61704815,Sedat Günertem,kaleci,,,erkek,
http://www.wikidata.org/entity/Q61071384,Oğuz Üstünel,,,,erkek,
http://www.wikidata.org/entity/Q62175664,Dilan Ağgül,orta saha,,,kadın,
http://www.wikidata.org/entity/Q60560183,Hasan Moralı,,,,erkek,
http://www.wikidata.org/entity/Q60440241,Bahattin Demircan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q60674517,Ahmet Genç,,,,erkek,
http://www.wikidata.org/entity/Q61997189,Atakan Arslan,,,,erkek,
http://www.wikidata.org/entity/Q62015812,Erkan Yetişmiş,,,,erkek,
http://www.wikidata.org/entity/Q61073519,Süreyya Görkey,Forvet,,,erkek,
http://www.wikidata.org/entity/Q60477858,Onursal Uraz,,,,erkek,
http://www.wikidata.org/entity/Q60050415,Ali Akman,,,,erkek,
http://www.wikidata.org/entity/Q60050418,Ataberk Dadakdeniz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q60864450,Mustafa Cevlan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q61775442,İsmail Göksel Şenyüz,,,,erkek,
http://www.wikidata.org/entity/Q61198452,Ali-Rıza Yılmaz,,,,erkek,
http://www.wikidata.org/entity/Q60561690,Übeyd Adıyaman,kaleci,,,erkek,
http://www.wikidata.org/entity/Q61409203,Ali Hamurcuoğlu,,,,erkek,
http://www.wikidata.org/entity/Q62018794,Hakan Yavuz,,,,erkek,
http://www.wikidata.org/entity/Q62019243,Murat Akçay,,,,erkek,
http://www.wikidata.org/entity/Q60050534,Muhammed Furkan Özhan,,,,erkek,
http://www.wikidata.org/entity/Q60172320,Ergin Gürses,,,,erkek,
http://www.wikidata.org/entity/Q60533776,Levent Erköse,,,,erkek,
http://www.wikidata.org/entity/Q60050584,Muhammed Gümüşkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q60050644,Murat Cem Akpınar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q61635533,Furkan Ölçer,,,,erkek,
http://www.wikidata.org/entity/Q60050610,Gökay Güney,savunma,,,erkek,
http://www.wikidata.org/entity/Q62018759,Ömer Faruk Ay,kaleci,,,erkek,
http://www.wikidata.org/entity/Q99451742,Nurullah Aslan,kaleci,,,erkek,3257
http://www.wikidata.org/entity/Q99943019,Ahmet Gülay,,,,erkek,
http://www.wikidata.org/entity/Q98557531,İlhan Söyler,,,,erkek,
http://www.wikidata.org/entity/Q108159340,Arda Güler,orta saha,,,erkek,60691
http://www.wikidata.org/entity/Q98261207,Yagiz Suat Bolat,,,,erkek,
http://www.wikidata.org/entity/Q108320671,Melih Bostan,,1.67,,erkek,
http://www.wikidata.org/entity/Q100025380,Kerim Çalhanoğlu,,,,erkek,
http://www.wikidata.org/entity/Q99542993,Gökmen Yıldıran,,,,erkek,
http://www.wikidata.org/entity/Q107170127,Rıfat Atakanı,,,,erkek,
http://www.wikidata.org/entity/Q105718191,Hanna Ayad,Forvet,,,kadın,
http://www.wikidata.org/entity/Q104777286,Fatih Yiğit Şanlıtürk,,,,erkek,
http://www.wikidata.org/entity/Q98093356,Nalin Akgül,wide midfielder,,,kadın,
http://www.wikidata.org/entity/Q107985532,Tiago Çukur,Forvet,1.96,,erkek,
http://www.wikidata.org/entity/Q107352615,Barış Alper Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q106674867,Emir Tombul,savunma,,,erkek,
http://www.wikidata.org/entity/Q98084370,Nursin Akurt,savunma,,,kadın,
http://www.wikidata.org/entity/Q104608254,Memduh Nabi Eren,,,,erkek,
http://www.wikidata.org/entity/Q105716087,Fetiye-Nur Sürücü,orta saha,,,kadın,
http://www.wikidata.org/entity/Q98085494,Emine Isen,orta saha,,,kadın,
http://www.wikidata.org/entity/Q98085492,Nur Seyda Ekinci,orta saha,,,kadın,
http://www.wikidata.org/entity/Q99539364,Cem Türkmen,,,,erkek,
http://www.wikidata.org/entity/Q105724335,Gül Tazi,Forvet,,,kadın,
http://www.wikidata.org/entity/Q104336073,Mehmet Kunduzoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q107450638,Taner Savut,savunma,,,erkek,
http://www.wikidata.org/entity/Q105712409,Senanur Yavuz,Forvet,,,kadın,
http://www.wikidata.org/entity/Q98084367,Mine Yildiz,Forvet,,,kadın,
http://www.wikidata.org/entity/Q98093422,Zehra Yagmur,Forvet,,,kadın,
http://www.wikidata.org/entity/Q107452783,Hamit Yüksel,savunma,,,erkek,
http://www.wikidata.org/entity/Q104336073,Mehmet Kunduzoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q98091477,Cenk Özkacar,savunma,,,erkek,
http://www.wikidata.org/entity/Q102258850,Ali Yavuz Kol,Forvet,,,erkek,
http://www.wikidata.org/entity/Q99658571,Kübra Keskindokur,,,,kadın,
http://www.wikidata.org/entity/Q107568419,Hakan Demirci,,,,erkek,
http://www.wikidata.org/entity/Q98085520,Dilara Sürül,orta saha,,,kadın,
http://www.wikidata.org/entity/Q107823194,Kutay Pekşen,,,,erkek,
http://www.wikidata.org/entity/Q98084368,Ebrar Uluhanli,kaleci,,,kadın,
http://www.wikidata.org/entity/Q102111365,Selcuk Beyaz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q98829644,Gökdeniz Bayrakdar,Forvet,,,erkek,
http://www.wikidata.org/entity/Q105046654,Berat Aydoğdu,,,,erkek,
http://www.wikidata.org/entity/Q98169045,Eren Dinkçi,,,,erkek,
http://www.wikidata.org/entity/Q98858644,Sebahattin Tanrıverdi,,,,erkek,
http://www.wikidata.org/entity/Q98258952,Metehan Mert,,,,erkek,
http://www.wikidata.org/entity/Q103984722,Sabri Gençsoy,,,,erkek,
http://www.wikidata.org/entity/Q106874797,Özcan Köksoy,,,,erkek,
http://www.wikidata.org/entity/Q98262284,Eren Elmalı,bek,1.8,,erkek,
http://www.wikidata.org/entity/Q106513135,Ahmet Atamsoy,,,,erkek,
http://www.wikidata.org/entity/Q102568596,Fatma Sağre Öztürk,,,,kadın,
http://www.wikidata.org/entity/Q105587945,Berkin Özgür,,,,erkek,
http://www.wikidata.org/entity/Q98084365,Gülsen Urgun,orta saha,,,kadın,
http://www.wikidata.org/entity/Q99524444,Ahmetcan Kaplan,,,,erkek,
http://www.wikidata.org/entity/Q98084372,Suhde Nur Arpaci,savunma,,,kadın,
http://www.wikidata.org/entity/Q98085810,Melike Özdemir,orta saha,,,kadın,
http://www.wikidata.org/entity/Q98084374,Ilayda Cansu Kara,savunma,,,kadın,
http://www.wikidata.org/entity/Q98768332,Eren Türkkal,,,,erkek,
http://www.wikidata.org/entity/Q105754121,Alberk Koç,,,,erkek,
http://www.wikidata.org/entity/Q98085900,Arzum Eren,orta saha,,,kadın,
http://www.wikidata.org/entity/Q105712408,Sibel Toktas,orta saha,,,kadın,
http://www.wikidata.org/entity/Q98091535,Volkan Yayın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q105713444,Aslihan Erkol,orta saha,,,kadın,
http://www.wikidata.org/entity/Q105473101,Enis Destan,,,,erkek,
http://www.wikidata.org/entity/Q106672898,Rozalin Ozdemir,,,,kadın,
http://www.wikidata.org/entity/Q107452838,Mustafa Öztürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q104760664,Anıl Aydın,,,,erkek,
http://www.wikidata.org/entity/Q107450596,Tuncay Akgün,orta saha,,,erkek,
http://www.wikidata.org/entity/Q107169988,Ethem Karpat,kaleci,,,erkek,
http://www.wikidata.org/entity/Q98091578,Ferhat Çoğalan,,,,erkek,
http://www.wikidata.org/entity/Q106352999,Mehmet-Can Aydın,,,,erkek,
http://www.wikidata.org/entity/Q102696187,Güngör Öztürk,savunma,184,,erkek,
http://www.wikidata.org/entity/Q106957505,Umut Ünlü,,,,erkek,
http://www.wikidata.org/entity/Q107126716,Menderes Caglar,,,,erkek,
http://www.wikidata.org/entity/Q97706116,Sanem Ağbaba,orta saha,,,kadın,
http://www.wikidata.org/entity/Q97713919,Sekibe Esebali,savunma,,,kadın,
http://www.wikidata.org/entity/Q88071605,Ertuğrul Tekşen,,,,erkek,
http://www.wikidata.org/entity/Q97706251,Ayse Kara,orta saha,,,kadın,
http://www.wikidata.org/entity/Q97725322,Kerem Aktürkoğlu,kanat,,,erkek,
http://www.wikidata.org/entity/Q97497194,Jennifer Düner,Forvet,1.63,,kadın,
http://www.wikidata.org/entity/Q97560199,Özge Kanbay,,,,kadın,
http://www.wikidata.org/entity/Q97307856,Berkan Kutlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q94244764,Cevher Toktaş,,,,erkek,
http://www.wikidata.org/entity/Q97673112,Deniz Biçer,Forvet,,,kadın,
http://www.wikidata.org/entity/Q97673499,Merve Kiniklioglu,savunma,1.61,,kadın,
http://www.wikidata.org/entity/Q97384954,Necati Göçmen,,,,erkek,
